text,label
اوپرا نے ڈونلڈ ٹرمپ کی حمایت کی۔,0
کراچی میں سمندر سے ملنے والی لاش کا معمہ: 23 سالہ ڈاکٹر سارہ ملک  نے خود کشی کی یا ان کا قتل ہوا؟,1
'بائیڈن کی قیادت' نے 2023 کے لیے سماجی تحفظ میں کردار ادا ؟,0
کییف ، یوکرین: کییف میں پاکستان کے سفارت خانے نے 5 فروری کو کشمیری برادران کے ساتھ عوام اور حکومت پاکستان کی غیر متزلزل حمایت کا اعادہ کرنے اور ہندوستان کے خلاف ہونے والے مظالم کو اجاگر کرنے کے لئے کشمیر یکجہتی کے دن کے طور پر مشاہدہ کیا۔,1
سوچھ سرویکشن 2020: اندور لگاتار چوتھے سال صاف ستھرا شہر قرار,1
راکیش ٹکیت کا دعویٰ ہے کہ بی جے پی لیڈروں نے ان کی کار پر گولی چلائی، ان کے ذریعہ پوسٹ کردہ ویڈیو میں کسانوں کو لاٹھی سے کار کو نقصان پہنچاتے ہوئے دکھایا گیا ہے,0
نامزدگیوں کا اعلان 2021 کے گلڈ میڈیا ایوارڈز کے لئے کیا گیا ہے ، جو میڈیا کو ایل جی بی ٹی کیو کے لوگوں اور امور کی منصفانہ ، درست اور جامع نمائندگی کے لئے اعزاز دیتے ہیں۔ ایوارڈز کے فاتحین کا اعلان اپریل 202 میں ہونے والی ورچوئل تقریب کے دوران کیا جائے گا۔,1
کورونا کی نئی قسم اومیکرون کے بارے میں حقیقی دنیا کا پہلا ڈیٹا سامنے آگیا,1
لاہور ہائیکورٹ بار کا جماعت اسلامی کی ہڑتال کی حمایت کا اعلان,1
گرمی سے بچنے کے لیے شخص نے اپنے ہی رکشہ پر جنگل اگالیا,1
خطے میں جو بھی تبدیلی رونما ہو فلسطین کی حمایت جاری رکھیں گے؛چین,1
گیمنگ ویڈیو کو کیا جا رہا افغانستان پر امریکی بمباری بتا کر وائرل,0
کنگنا رناوت کرن جوہر سے ڈرنے لگیں؟ دلچسپ وجہ سامنے آگئی,1
کیرالہ کے محکمہ صحت کے اہلکار نے مبینہ طور پر خاتون کی عصمت دری کی جسے کووِڈ منفی سرٹیفکیٹ کی ضرورت تھی، گرفتار کر لیا گیا۔,1
 مورگن فری مین واقعی جمی ہینڈرکس ہے؟,0
’لیونگ انڈس‘ منصوبہ: کیا دریائے سندھ اگلی صدی دیکھ پائے گا؟,1
ہوسکتا ہے کہ یوٹیوب نے 2020 میں ریوائنڈ چھوڑ دیا ہو ، لیکن یہاں حقیقت میں کیا ہوا اس کی بازیافت,1
ریچھ نے بیکری میں گھس کر تباہی مچادی، حیران کن واقعہ سی سی ٹی وی کیمرے میں ریکارڈ ہوگیا,1
 یہ ایک نسخہ ایلوس کے لیے مرنے سے ایک دن پہلے لکھا گیا تھا؟,0
بنگلہ دیش کے روہنگیا کیمپ میں لگی آگ کے ویڈیو کو تریپورہ کا بتا کر غلط دعوی کے ساتھ کیا جا رہا وائرل,0
ایک تصویر میں دکھایا گیا ہے کہ 7 فروری کو اسٹیٹ آف دی یونین کے خطاب میں صدر جو بائیڈن پر ایک ڈپٹی یو ایس مارشل  گڑی نگاہ رکھے ہوئے  ہے۔,0
سوشل میڈیا پوسٹس جھوٹی طور پر کورونا وائرس کے تبصروں کو فوکی سے منسوب کرتی ہیں۔,0
جنوبی افریقہ کی پاکستان پر 2-1 سیریز میں 2-1 سیریز جیت کے بعد پروٹیس فاسٹ بولر شابنم اسماعیل آئی سی سی ویمنز ٹی 20 رینکنگ میں دوسرے نمبر پر آگیا ہے۔,1
کڈنی ٹرانسپلانٹ ریکیٹ میں ڈاکٹر کی گرفتاری کووڈ اسپن کے ساتھ شیئر کیا گیا۔,0
اتحاد جو کشمیر میں خود حکومت کی حمایت کرتا ہے ، نے کونسل انتخابات میں مجموعی طور پر 280 میں سے 112 میں کامیابی حاصل کی ہے۔,1
کشمیر: سیکورٹی فورسز کا کہنا ہے کہ 3 عسکریت پسند ہلاک اہل خانہ کا الزام ہے کہ مرنے والے عام شہری تھے۔ جموں و کشمیر: سری نگر میں انکاؤنٹر جاری؛ 1 دہشت گرد مارا گیا۔,1
الشباب کمانڈر ڈرون حملے میں ہلاک؛ امریکا نے3 ملین ڈالرانعام رکھا تھا,1
نیو یارک کی ڈیموکریٹ جینا ٹول کا کہنا ہے کہ امریکیوں کو جب وہ 70 سال کی عمر میں پہنچ جائیں تو خوشامد کی جانی چاہیے۔,0
الیکشن کمیشن نے آئندہ انتخابات کے لیے نظرثانی شدہ رہنما خطوط جاری کیے۔ ستارہ مہم چلانے والوں کی تعداد کو محدود کرتا ہے۔,1
بھارت میں رات کی تاریکی کا فائدہ اُٹھاتے ہوئے سرکاری غنڈوں نے مسجد کو شہید کردیا,1
عمران خان کو نا اہل قرار دینے پر تحریک انصاف کارد عمل سامنے آگیا,1
ڈی ڈی سی انتخابات میں وہ مطلوبہ مینڈیٹ کو محفوظ بنانے میں ناکامی ، بی جے پی اور اس کے اتحادیوں نے ہتھکنڈوں کے امتزاج کے ذریعہ اپنے لئے زیادہ سے زیادہ کونسل کی چیئر مینشپ بنانے کی مہم چلائی ہے ، جس میں جبر ، گھوڑوں کی تجارت اور روک تھام شامل ہیں,1
ویڈیو میں دکھایا گیا ہے کہ یوکرائنی فضائی دفاع نے سیویروڈونٹسک میں  55 کا 52 ہیلی کاپٹر  کو مار گرایا۔,0
پیپلز میڈیکل یونیورسٹی آف ہیلتھ سائنسز کی لیبارٹری میں سانپ کے کاٹے کی تیار کردہ ویکیسین مذید 15 جانیں لی گئی سندھ حکومت کی جانب سے اینٹی اسنیک ویکسین اور اینٹی ریبیز ویکسین کی تیاری کے لیے نواب شاہ سے 19کلو میٹر کے فاصلے پر واقع تحصیل سکرنڈ میں سال 2010 میں سیرولوجی لیبارٹری کا سنگ بنیاد رکھا گیا لیبارٹری سے وابستہ سائنس داں ڈاکٹر نعیم قریشی اور ان کی ٹیم نے 4 سال کی تحقیق و تجربات کے بعد سانپ کے کاٹے سے بچاؤ کی ویکسین تیار کرلی تیار کی تھی ویکسین کو عالمی ادارہ صحت سے رجسٹرڈ نہیں کرایا گیا تھا اور سال  201 میں پیپلز میڈیکل یونیورسٹی کی ٹیم کے ہمراہ ڈاکٹر نعیم قریشی کراچی گئے اور ویکسین 15 مریضوں کو لگائی گئی جس سے تمام مریضوں وہی دم توڑ گئے لیب کے سائنٹسٹ ڈاکٹر نعیم قریشی نے بتایا کہ ان کی تیار کی گئی ویکسین کو پاکستان تجربے کے لیے استعمال کیا گیا جو کہ جان لیوا ثابت ہوئی پولیس نے تمام ڈاکٹرز کے خلاف مقدمہ درج کر کے گرفتار کر لیا ہے میڈیا سے بات کرتے ہوئے پیپلز میڈیکل یونیورسٹی کے وائس چانسلر پروفیسر ڈاکٹر اعظم یوسفانی نے بتایا کہ سکرنڈ میں بنائی گئی یہ ویکسین سندھ حکومت کے احکامات پر بنائی گئی تھی جس کے لیے کوئی بجٹ نہیں دیا گیا اس لیے ساری زمہ داری سندھ حکومت پر عائد ہوتی ہے انکا مذید کہنا تھا کہ تجربات کرنا ضروری تھے لیکن انکا خیال نہ تھا کہ اس سے 15 جانیں ضائع ہو جایئں گی۔,0
ویکسینیشن مہم  نے ایک سال میں کورونا وائرس سے ہونے والی اموات میں 175 فیصد اضافہ ۔,0
نائیجیرین تاجر کی سیلفی کرپشن کے الزام میں حراست میں لیے جانے سے ہفتے قبل کتاب کی رونمائی کے موقع پر لی گئی تھی۔,0
سازشی تھیوری کا دعویٰ ہے کہ سوشانت کو کورونا ٹیسٹنگ پیٹنٹ کے لیے مارا گیا تھا۔,0
جموں و کشمیر میں مسماری مہم کی ویڈیو روہنگیا سے جھوٹی طور پر منسلک ہے۔,0
نگراں وزیراعظم کے حوالے سے ابھی کوئی فیصلہ نہیں ہوا، شیری رحمان,1
طالبات کی نازیبا ویڈیوز لیک؛ ملزم بھارتی فوج کا اہلکار نکلا,1
ڈاکٹر جان عالم۔ ایک پاکستانی روسی سائنسدان ، ڈاکٹر جان عالم ، نے کورونا وائرس کے لئے معدنیات پر مبنی علاج ایجاد کیا ہے جو مبینہ طور پر صرف دس دن میں اس بیماری کا علاج کرتا ہے۔ بلاگ سے لطف اندوز ہو؟ ان کو بھی چیک کریں۔ نینو ٹکنالوجی پر مبنی ، منیرولیٹیویر ایک پانچواں جین ہے۔,1
اسلام آباد (رائٹرز) - ہفتہ کے روز نیپال سے کوہ پیماؤں کی ایک ٹیم دنیا کی دوسری اونچی چوٹی کے 2 کے سربراہی اجلاس میں موسم سرما کی کامیابی کو کامیابی کے ساتھ مکمل کرنے والی پہلی کوہ پیما بن گئی۔ پوری کہانی پڑھیں,1
چین سے پاکستان کیلئے ایک اور بڑی خوشخبری آگئی,1
بولرز نے لاج رکھ لی، افغان ٹیم کو پہلے ون ڈے میں 142 رنز سے شکست,1
برطانیہ کی ایک عدالت نے پیر کے روز ایک فوری درخواست کی سماعت میں کورٹ فنڈز آفس (سی ایف او) کے ساتھ ہونے والی کافی رقم کی رہائی کی منظوری سے انکار کردیا تھا کیونکہ دیوالیہ پن کی کارروائی کے ایک حصے کے طور پر ہندوستانی بینکوں کے ایک کنسورشیم کے ذریعہ شراب ٹائکون وجئے مالیا کے خلاف عمل پیرا ہے ، ایل,1
 ایک طالب علم نے سائنس پروجیکٹ کے لیے عمارت سے چھلانگ لگاتے ہوئے دونوں بازو توڑ دیے؟,0
انڈیا کے ریاستی انتخابات: گجرات میں بی جے پی بھاری اکثریت سے کامیاب، ہماچل پردیش میں کانگریس جیت کی راہ پر,1
کیرالہ پولیس نے تلنگانہ سے ہوائی جہاز میں سفر کر نے والے چور کوکیا گرفتار,1
ٹی ایف ٹی کترینہ بلڈ ٹیم فائٹ ہتھکنڈوں کے چیمپئنز کے مشہور شخصیات میں سے ایک ہے۔,1
نسیم شاہ مشکل وقت کا کھلاڑی قرار,1
یہ تصاویر 2020 میں چین میں پائے جانے والے بوبونک طاعون سے غیر متعلق آن لائن پوسٹس میں گردش کر رہی ہیں۔,0
یوگنڈا میں فوجی گارڈ نے وزیر کرنل اینگولا کو گولیاں مارکر قتل کردیا,1
پاکستان کے وزیر اعظم کے وزیر اعظم نے احتجاج کرنے والے اقلیتی شیعوں سے اپیل کی کہ وہ ہزارا برادری کے 11 کوئلہ کان کنوں کی تدفین کو نہ جوڑیں جو نام نہاد اسلامک اسٹیٹ گروپ کے ذریعہ ہلاک ہوئے تھے ، ان کا کہنا تھا کہ اس طرح کا مطالبہ اس طرح کی طلب ہے۔,1
جنوبی کوریائی پوسٹس میں جھوٹا دعویٰ کیا گیا ہے کہ بانجھ پن کا ٹیسٹ 'عورت کی جنسی تاریخ کو ظاہر کر سکتا ہے',0
ممبئی ماڈل کے قتل کیس میں فرقہ وارانہ بیانیہ وائرل ہو گیا۔,0
رابطہ ٹریسنگ بل کے تحت زبردستی ہٹانے کا جھوٹا دعویٰ,0
نریندر مودی فاؤنٹین مجسمہ اور نریندر مودی چوک انسٹال ہیں,0
الیکشن کی تاریخ کا اعلان الیکشن کمیشن کرے گا، مرتضیٰ سولنگی,1
تھائی لینڈ کے حکومت مخالف مظاہروں کے بارے میں جرمن وزیر خارجہ کے تبصرے کو سوشل میڈیا پوسٹس میں غلط طریقے سے پیش کیا گیا,0
پوپ فرانسیس کی سویڈن میں قرآن کی بے حرمتی کی سخت الفاظ میں مذمت,1
 انسانی جسم ایک بیٹری کی طرح ہے جس میں توانائی کی ایک محدود مقدار ہے؟,0
مالیا اوباما کو ہارورڈ سے نکال دیا گیا۔,0
پولیس کا کہنا ہے کہ سی بی آئی کے سابق ڈائریکٹر اشونی کمار شملہ کے گھر میں لٹکتے ہوئے پائے گئے۔,1
مون سون کے موسم میں اننت پور، کرنول کے علاقوں میں ہیروں کا شکار,1
چین میں دنیا کا سب سے بڑا آئس میلہ,1
پاکستانی حکومت نے سابق آرمی جنرل کو میڈیکل ریگولیٹری باڈی کی سربراہی میں مقرر کیا,1
صدر مملکت نے ترک وزیر خارجہ کو ہلال پاکستان ایوارڈ سے نواز دیا,1
روس کی نجی ملیشیا کے سربراہ کے تباہ طیارے کا بلیک باکس مل گیا,1
یہ سرنگ جموں کے سمبا ، ہیران نگر اور کتھوا علاقوں میں پچھلے چھ مہینوں میں چوتھی سرنگ کا حامل ہے۔,1
بھارتی پنجاب میں خالصتان کے حامی سکھوں کیخلاف آپریشن سے خوف و ہراس,1
آرمی چیف عاصم منیر اور اُن کے والد کے ڈیٹا تک رسائی کی روداد اور ایک اجنبی ’ملاقاتی‘ کا معمہ,1
2020 کے انتخابات ڈونلڈ جے ٹرمپ سے چوری کیے گئے تھے۔,0
روس نے برطانوی وزیراعظم سمیت دیگر اعلیٰ حکام پر پابندی عائد کر دی,1
سعودی عرب میں آسمانی بجلی گرنے سے حادثہ، کئی اونٹ ہلاک,1
بالی وڈ کی کونسی مشہور اداکاراؤں کے پاس ہندوستان کی شہریت نہیں ہے؟,1
جی آر نوئیڈا ایکسپریس وے پر 2 بسوں کی ٹکر سے 3 افراد ہلاک اور 13 زخمی,1
افغانستان، 4 بم دھماکوں میں 16 افراد جاں بحق، داعش نے ذمےداری قبول کرلی,1
وسکونسن کی سپریم کورٹ کے جج دیوانی اور فوجداری مقدمات میں پہلے کی نسبت کم رائے کا فیصلہ کر رہے ہیں۔,0
انڈیا نیوز: نئی دہلی: ہندوستان نے پاکستان آرمی کے سربراہ قمر جاوید باجوا کے اس تبصرے کا محتاط جواب دیا کہ اب وقت آگیا ہے کہ ہر طرف امن کا ہاتھ بڑھایا جائے۔,1
نہیں، وائرل پوسٹوں میں عورت راجستھان گینگ ریپ سروائیور نہیں ہے۔,0
نائجیریا کے صدر کا دعویٰ ہے کہ حکومت نے دو سالوں میں لاکھوں لوگوں کو غربت سے نکالا، لیکن شواہد اس کے برعکس ہیں۔,0
 بریکنگ: برطانیہ سینکڑوں نئے کیسز کے بعد مکمل لاک ڈاؤن کی تیاری کر رہا ہے - ووہان سپر وائرس اپڈیٹس۔ ,0
ٹیکساس کی صرف پانچ کاؤنٹیز ریاست کی مویشیوں کی صنعت کا تقریباً 90 فیصد حصہ رکھتی ہیں۔,0
روس، پٹرول پمپ میں آتشزدگی، 30 افراد ہلاک، 70 سے زائد زخمی,1
آرٹسٹ نے کولمبیا کے تشدد کے متاثرین کی یاد میں بنائے گئے مجسمے سے منسلک جھوٹی کہانی کو مسترد کر دیا۔,0
وہ آسان طریقہ جس سے آپ خود کو کینسر سے بچا سکتے ہیں,1
ایتھوپیا میں پکڑے گئے ہتھیاروں کی تصویر ٹگرے ​​بحران سے پہلے لی گئی تھی۔,0
کینڈل جینر بلیک لائفز میٹر کی تصویر کے پیچھے فلپائنی فیس بک پیج,0
عصمت دری معاملے میں دہرادون کے بی جے پی ایم ایل اے کے خلاف ایف آئی آر,1
 LOL کا مطلب Lucifer our Lord ہے۔ شیطان پرست اپنی دعاؤں کو Lucifer our Lord کہہ کر ختم کرتے ہیں۔ ,0
شمالی کوریا کا امریکا کو جوہری جوابی کارروائی کی دھمکی,1
جموں-کشمیر:اُدھم پور بس دھماکہ میں دو دہشت گردوں کے خلاف چارج شیٹ دائر، ڈوڈہ رہائشی ہیں حملے کے اہم ملزم,1
کشمیری-اورگین سمیرا فاازیلی کے والدین چاہتے تھے کہ وہ معالج بنیں ، لیکن وہ کافی حد تک معاہدہ نہیں تھیں۔,1
طویل انتظار کے بعد، ہماچل پردیش کی راجدھانی میں پیر کو موسم کی پہلی برف باری ہوئی، جس سے سڑکوں کا رابطہ منقطع ہوگیا، لیکن سیاحوں نے خوشی کا اظہار کیا۔ بالائی شملہ اور منالی میں شدید برف باری کی وجہ سے کئی سڑکیں بند ہوگئیں اور پولیس نے لوگوں کو مشورہ دیا ہے کہ…,1
اومیکرون؛ خانہ کعبہ اور مسجد نبوی ﷺ میں سماجی فاصلہ پھر لازمی قرار,1
بی آر ایس نے بنڈی سنجے کے خلاف پی ڈی ایکٹ کیس کا مطالبہ کیا,1
چیئر لفٹ میں پھنسے بچوں کی عمریں 10 سے 13 سال ہیں,1
آسام پبلک سروس کمیشن سے آسامی زبان کو نہیں ہٹایا گیا، وائرل پوسٹ گمراہ کن ہے۔,0
کے الیکٹرک صارفین کیلئے بری خبر، بجلی 12 روپے سے زائد فی یونٹ مہنگی,1
گرل فرینڈ سے ملنے کیلیے متعدد بار گاؤں کی بجلی کاٹنے والا عاشق پکڑا گیا,1
شام کی بندرگاہ پر اسرائیل کے میزائل حملے,1
ساراعلی خان نے ایک تقریب میں جانے کے لئے آٹو رکشہ سے سفر کیا,1
نہیں، سوڈان میں مظاہرین فرانسیسی سفارت خانے پر حملہ نہیں کر رہے ہیں۔,0
روس کا فن لینڈ کی گیس سپلائی بند کرنے کا فیصلہ,1
کرسٹوفر نولن کی فلم ’اوپن ہائیمر‘میں مرکزی کردار کیسے ملا؟,1
جنوبی امریکہ میں شدید گرمی کا 49 سالہ پُرانا ریکارڈ ٹوٹ گیا,1
بز ایلڈرین کا کہنا ہے کہ UFO جھوٹ پکڑنے والا ٹیسٹ پاس کر کے ماہرین کو یقین ہو گیا کہ اسے اجنبی زندگی کا سامنا کرنا پڑا ہے۔,0
ان تصاویر میں کولمبیا کی فوج کو اپریل 2020 میں باغیوں کے کیمپ پر چھاپہ مارتے ہوئے دکھایا گیا ہے۔,0
 بوسٹر جیسی کوئی چیز نہیں ہے۔ ایک ناکام پروڈکٹ ہے جو کبھی کبھی کسی مختلف نتائج کی امید میں دوبارہ استعمال ہوتی ہے۔ ,0
آخری رسومات کے دوران اچانک زندہ ہوجانے والی خاتون 7 دن بعد چل بسیں,1
سندھ ہائیکورٹ؛ غیرمنتخب افراد کو میئر، چیئرمین منتخب کرانے کی قانون سازی  کے معاملے پر فریقین کو نوٹس جاری,1
آسام نومبر سے تمام سرکاری مدارس کو بند کر دے گا: ہمنتا بسوا سرما,1
ایشین انڈر 16 والی بال چیمپئن شپ؛ پاکستان نے سیمی فائنل کے لیے کوالیفائی کرلیا,1
اسکول کب کھلیں گے ؟ نوٹیفکیشن جاری,1
فلوریڈا پہلی ریاست ہے جسے فلاح و بہبود کے لیے منشیات کی جانچ کی ضرورت ہے,0
امن منصوبے کے تحت رہا شدہ 163 حوثی قیدیوں کو لیکر دو طیاروں کی یمن آمد,1
گلوبل ٹی ٹوئنٹی کینیڈا میں زمان خان کے یارکرز کی گونج,1
 فاؤکی نئی ویکسین کی تحقیق پر اعتماد نہیں کرتا کیونکہ ڈیلٹا ویرینٹ میں اضافہ ہوتا ہے۔ ,0
راولپنڈی؛ خاتون ٹیچر پر تشدد اور ڈکیتی کا ملزم پولیس مقابلے میں زخمی,1
 بائیں بازو اپنی تاریخ کی کتابوں سے ماؤنٹ رشمور کو مٹانے کے لیے پرعزم ہے۔ ,0
کرناٹک کے کالابوراگی ریلوے اسٹیشن پر سبز رنگ ہٹانے کا ہندو  گروپ نے احتجاج کیا,1
فائر بریگیڈ اہلکاروں کو 2 ماہ سے تنخواہیں نہ ملنے کا انکشاف,1
کرناٹک میں حجاب کے بعد مسلمانوں کے کاروبار پر بھی پابندی,1
 یہ رینبو پہاڑ حقیقی ہیں؟,0
ایران میں انڈیاس پوائنٹ پرسن ، جے پی سنگھ نے ابھی ابھی تہران کے ایک اہم دورے کا اختتام کیا ہے ، اس بات کا اشارہ کرتے ہوئے کہ نئی دہلی ایران کے ساتھ تعلقات کو دوبارہ شروع کرنے کے لئے تیار ہے۔,1
"امن مذاکرات میں پیشرفت, روس کا کیف پر حملے روکنے کا اعلان",1
ایشین جونئیر اسکواش : پاکستان کے عبداللہ نواز سیمی فائنل میں پہنچ گئے,1
پرانی ویڈیو لاک ڈاؤن کے درمیان 'ٹرین سپلائی ضروری سامان' کے طور پر شیئر کی گئی۔,0
اسرائیلی سیاستدان نے حماس پر تنقید کرتے ہوئے ویڈیو میں غلط ہسپتال کی تصویر شیئر کی۔,0
بغیر ہیلمٹ موٹرسائیکل سواروں کو پیٹرول نہ دینے کا حکم ہائیکورٹ نے معطل کر دیا,1
آن لائن پوسٹس میں جھوٹا دعویٰ کیا گیا ہے کہ بلوٹوتھ ڈیوائس کی وجہ سے ایک آدمی کو بجلی کا کرنٹ لگنا تھا۔,0
لاہور کے علاقے اقبال ٹاؤن میں گھر میں ڈکیتی، ڈاکو ایک کروڑ روپے اور زیورات لوٹ کر فرار,1
یوکرین نے روس کے اہم پُل کو تباہ کرنے کی ذمہ داری قبول کرلی,1
پٹرولیم مصنوعات کی قیمتوں میں 15 روپے فی لٹر تک اضافے کا امکان,1
ہیلپ لائن نمبر 7837018555 راتوں کے دوران شہر میں سفر کرنے والی خواتین کے لئے حیدرآباد پولیس کے ذریعہ فراہم کردہ ’فری رائڈ‘ سہولت سے متعلق ہے۔,1
کسی بے ِپرواہ مسیحائی نے۔۔  لے لی میری جان!,1
ہندوستانی فضائیہ کے پائلٹ کی ویڈیو جسے بدھ کو پاکستانی فورسز نے گرفتار کیا تھا۔,0
عائشہ عزیز ، کشمیر سے تعلق رکھنے والی 25 سالہ نوجوان جو ملک کی سب سے کم عمر خاتون پائلٹ ہے ، متعدد کشمیری خواتین کے لئے پریرتا اور بااختیار بنانے کا ایک ذریعہ کے طور پر کام کرتی ہے۔,1
 میریم-ویبسٹر نے 'نسل پرستی' کی اپنی تعریف کو یہ کہنے کے لیے اپ ڈیٹ  کہ صرف سفید فام لوگ ہی نسل پرست ہیں؟,0
بھارت مسلم خاتون صحافی کو جنسی طور پر ہراساں کرنا بند کرائے، اقوام متحدہ,1
پھولکا نے 1984 کے فسادات کے دوران سکھ آدمی کو پناہ دینے کی پاسوان کی کوششوں پر پوسٹ کیا,1
مشرف کا انڈیا سے محبت اور نفرت کا تعلق: ’واجپائی نے بتایا کہ مشرف بولتے رہے اور میں چپ بیٹھا سنتا رہا‘,1
سرکاری اعداد و شمار کے مطابق ، اس سال اب تک جموں و کشمیر (جے اینڈ کے) میں 200 سے زیادہ دہشت گرد ہلاک ہوگئے ہیں۔ پولیس کے ایک سینئر عہدیدار نے انکشاف کیا ہے کہ 166 ہلاک ہونے والے 203 عسکریت پسندوں میں سے مقامی دہشت گرد تھے۔,1
پاک فوج نے ایل او سی پر بھارتی جاسوس ڈرون مار گرایا,1
 گورنمنٹ گریگ ایبٹ نے یوولڈ کے شوٹنگ کے شکار کے چچا کو یہ کہنے کے لیے رقم کی پیشکش کی کہ ہمیں بندوق کے مضبوط قوانین کی ضرورت نہیں ہے۔,0
بھوپال میں کمل ناتھ کے 'مطلوب' پوسٹر لگائے گئے,1
کنہیا کمار کا خیرمقدم کرنے والا کانگریس کا پوسٹر ان پر تنقید کرنے کے لیے تبدیل کر دیا گیا۔,0
کیا یوپی حکومت کمبھ میلے میں مفت کنڈوم بانٹ رہی ہے؟,0
سعودی عرب؛ مساجد میں نمازیوں کی تصاویرلینے پر پابندی عائد,1
 لنکن کا پورٹریٹ اوباما کے کتوں کی تصویر کے لیے وائٹ ہاؤس سے ہٹا دیا گیا تھا؟,0
میکڈونلڈ کی آئس کریم میں میٹھا نہیں ہوتا جو کتوں کو نقصان پہنچاتا ہے۔,0
سیما حیدر کی انڈین صدر سے شہریت کی درخواست: ’یہ جاسوس ہو سکتی ہیں۔۔۔ پاکستان کی سرحد تک چھوڑ کر آئیں گے‘,1
یہ 2020 سمر اولمپکس کا لوگو ہے؟,0
"کانگریس کے بجٹ آفس کی ایک رپورٹ میں کہا گیا ہے کہ صدر براک اوباما کے نئے وفاقی کنٹریکٹ ورکرز کے لیے کم از کم اجرت میں اضافے کے ایگزیکٹو آرڈر سے معیشت کو 500,000 ملازمتوں کا نقصان ہو گا۔",0
ای جی لنچ پر تبصرہ نے ایف بی آئی کے ڈائریکٹر کو کہا کہ وہ کلنٹن کے ای میل کی تحقیقات کے ساتھ عوامی اعانت تک نہیں لائیں گے,0
بھینس کو گولی مارنے کا پاکستان کا پرانا ویڈیو ہندوستان کے دعوی کے ساتھ وائرل,0
میونسپل ٹیکس : کے الیکٹرک بلز سے ستائے شہریوں کراچی والوں کے لیے بڑی خبر,1
بلوچستان کو محبت اور اپنائیت کی ضرورت ہے، سراج الحق,1
اس کا بل، HB 97، اسقاط حمل پر ٹیکس دہندگان کے ڈالر کے استعمال کو روک دے گا۔,0
کالاخطائی روڈ پر سٹیٹ آف دی آرٹ سبزی و فروٹ منڈی کے قیام کیلئے کمیٹی تشکیل,1
گستاخانہ بیان دینے والے بی جے پی رہنما کی رہائی کے خلاف مسلمان سراپا احتجاج,1
گمراہ کن ویڈیو کا مقصد ٹرمپ کو دوسرے مواخذے کے بعد بولتے ہوئے دکھانا ہے۔,0
گلوکار ساحر علی بگا کو دبئی کا گولڈن ویزا مل گیا,1
 ایک چھوٹے لیگر نے ایک پورن اسٹار کو اپنے پسندیدہ اداکار کے طور پر لسٹ ؟,0
یہ متنازعہ AFSPA کو جاری رکھنے کے قابل بناتا ہے جو سیکورٹی فورسز کو کسی بھی جگہ آپریشن کرنے اور بغیر کسی پیشگی وارنٹ کے کسی کو گرفتار کرنے کا اختیار دیتا ہے۔,1
عام آدمی پارٹی UCC کی حمایت کرنے تیار ، نفاذ سے پہلے وسیع تر مشاورت کا مطالبہ,1
AltNews اور دی وائر نے اکھلیش کے جناح کے بیان کو وائٹ واش کیا، اسے فرضی خبر قرار دیتے ہوئے یہ تسلیم کرتے ہوئے کہ انہوں نے واقعی بیان دیا ہے۔,0
ٹرمپ کے نمبر اپریل 2020 کی تازہ کاری,0
'طالبان سابق افغان نائب صدر کے بھائی کو پھانسی دے رہے ہیں' کے بارے میں پوسٹس میں پرانی ویڈیو دوبارہ سامنے آئی,0
رہنما( ن) لیگ انجینئرامیرمقام کا بٹگرام ریسکیو آپریشن میں حصہ لینے والے رضاکاروں کے لیے بڑا اعلان,1
پاکستان میں بنیادی جمہوری اصولوں کی حمایت کرتے ہیں، امریکی محکمہ خارجہ,1
سوئیڈن سے سفیرکو واپس نہ بلایا تو ہر جمعہ کو احتجاج ہوگا، مولانا فضل الرحمان,1
لسبیلہ کوچ حادثے میں 41 افراد ہلاک: ’بس پل کی ریلنگ کے ساتھ چند میٹر تک رگڑ کھاتی رہی‘,1
ہاتھرس کے متاثرہ کو انصاف کی ضرورت ہے، لیکن جھوٹ اور پروپیگنڈے سے نہیں - یہی وجہ ہے کہ وائر کی رپورٹ میں دعویٰ کیا گیا ہے کہ میڈیکل رپورٹ ریپ کے غلط ہونے کی تصدیق کرتی ہے,0
کہتے ہیں کہ ریپبلکن ریاستی رہنما سوویت طرز کے بجٹ کا انتظام استعمال کر رہے ہیں۔,0
تصویر میں امریکی نیشنل گارڈ سارجنٹ کو دکھایا گیا ہے۔ لی این ہیسٹر۔,0
پی ٹی آئی سے راہیں جدا کرنے کا سلسلہ جاری: وجہ دباؤ ہے یا نو مئی کے واقعات پر ناراضی؟,1
خانہ بدوشوں نے ہندوستان میں کہیں اور نافذ ہونے کے 14 سال بعد اس خطے میں قانون کے تحت تحفظ کی تلاش کی ہے۔,1
خیبر :  علی مسجد خودکش دھماکے کا سہولت کار مارا گیا,1
رتن ٹاٹا نے ٹاٹا سومو کو پاکستان کو فروخت کرنے سے انکار کردیا,0
پوسٹس میں جھوٹا دعویٰ کیا گیا ہے کہ ہندوستانی ماہر اقتصادیات 'بینک آف انگلینڈ کا گورنر مقرر',0
انڈیا نیوز: اقوام متحدہ: اقوام متحدہ کے سکریٹری جنرل انٹونیو گٹیرس نے کہا ہے کہ ہندوستان اور پاکستان کے لئے اکٹھے اور سیر کے قابل ہونا بالکل ضروری ہے۔,1
